index,target,generated,content_f1,word_f1,bleu1,rouge1_f1,overlapping_content_words,bertscore_raw_f1
36,somebody else thinking you're cool can make you think differently,say what's happening happen you know what gonna come out,0.0,0.10000000000000002,0.10000000149011612,0.09090909361839294,,0.8257279992103577
61,passenger seat the driver was listening to really loud music,cabin and cabin every and was oddly embed five doors,0.0,0.10000000000000002,0.10000000149011612,0.10000000149011612,,0.8336338996887207
65,movie the lead actor always survive because it's a movie,assist we're these two major machines the the hundred is,0.0,0.10000000000000002,0.10000000149011612,0.09090909361839294,,0.8162853717803955
82,class will focus on process the process of art making,the three steps at this one they all training the,0.0,0.10000000000000002,0.10000000149011612,0.10000000149011612,,0.8192383050918579
83,entire life i had never held a stick of charcoal,a cucumber sandwich for our evening and we decided to,0.0,0.10000000000000002,0.10000000149011612,0.10000000149011612,,0.8315470814704895
84,next week bob one of the three instructors says today,friends let you have but i just like the conversations,0.0,0.10000000000000002,0.10000000149011612,0.10000000149011612,,0.8385387063026428
87,competitive and so i ask judy who is standing next,for us and um this says all grgan eat and,0.0,0.10000000000000002,0.10000000149011612,0.10000000149011612,,0.830047070980072
3,slept every night in the hospital to take care of,getting thisstag guy call so he heard the mics go down,0.0,0.09523809523809525,0.09090909361839294,0.095238097012043,,0.810306191444397
11,remember the plate flying and yellow rice everywhere like confetti,gun completely pick the place they looks again push the guns,0.0,0.09523809523809525,0.09090909361839294,0.095238097012043,,0.8165576457977295
18,this nonstop loop of my stepfather almost like that cliche,camps i started singing girl's evening to hear my y screaming,0.0,0.09523809523809525,0.09090909361839294,0.09090909361839294,,0.8284254670143127
24,i remember being incredibly uncomfortable in a cold hospital bed,nine katean was older in prince dust street at that point,0.0,0.09523809523809525,0.09090909361839294,0.095238097012043,,0.8304190635681152
41,one time for five days with a fetal heart monitor,new rooms ands dinners with jeats and cough floss so out,0.0,0.09523809523809525,0.09090909361839294,0.095238097012043,,0.8096272349357605
50,alive better than you be close and always in danger,you when are promoted or something or thing you like anything,0.0,0.09523809523809525,0.09090909361839294,0.095238097012043,,0.8126485347747803
56,a whole new language i don't remember i ever said,but away and every one's dismissed us for a small bed,0.0,0.09523809523809525,0.09090909361839294,0.08695652335882187,,0.8240640759468079
69,remember feeling any pain i just ran i ran for,had our first wedding that second night and i started recounting,0.0,0.09523809523809525,0.09090909361839294,0.095238097012043,,0.8343833088874817
72,us military you will forever be an al qaeda target,Execute your as far in east underwater you need this decision,0.0,0.09523809523809525,0.09090909361839294,0.095238097012043,,0.8067406415939331
80,best to look artsy to fit in but even though,People funing and parcels cross country like you know in care,0.0,0.09523809523809525,0.09090909361839294,0.095238097012043,,0.8030259609222412
94,business one but when i started going to art school,you to die ull you complete the spring twenty twelve two,0.0,0.09523809523809525,0.09090909361839294,0.095238097012043,,0.8314149379730225
104,piled high with artwork and at my review board one,say please be um he says just you of wedding and,0.0,0.09523809523809525,0.09090909361839294,0.095238097012043,,0.8116050362586975
48,the sectarian killings and kidnappings one morning my mom said,three streets at night so so the driving four hundred to studioshop,0.0,0.0909090909090909,0.0833333358168602,0.09090909361839294,,0.807866096496582
4,made a promise to god that um if god delivers,quit and sitting instead to come up and she will make her way,0.0,0.08695652173913043,0.07692307978868484,0.08695652335882187,,0.815357506275177
30,arm got better the scar got worse and you know,big tools of the sit pool with almost to absorb the sheer moves,0.0,0.08695652173913043,0.07692307978868484,0.08695652335882187,,0.8235010504722595
55,botter because i couldn't hear the t's just the r's,can see every eight hole because well none had into our glove compartment,0.0,0.08695652173913043,0.07692307978868484,0.07692307978868484,,0.8195554614067078
6,mother and i drove in our red ford mercury car,say we're good but one thing  googleerson will come,0.0,0.0,0.0,0.0,,0.7946504354476929
7,long enough ago i was fourteen a long time ago,immediately driving in nineteen sixy and the biggest moment,0.0,0.0,0.0,0.0,,0.8202944397926331
9,squeaky round styrofoam plate with bunch of yellow rice on,support us down so um and thousand um banty ud and,0.0,0.0,0.0,0.0,,0.7682900428771973
10,eating this rice um suddenly i heard a loud bang,singing from six and hundreds everyone gets to start going just it,0.0,0.0,0.0,0.0,,0.8317443132400513
12,us no trees no nothing just endless miraculous blue sky,kind of ike island wouldn't hitting the people,0.0,0.0,0.0,0.0,,0.8041616082191467
13,heard another thud and then i kind of heard and,says it my head you see will be his hands you know,0.0,0.0,0.0,0.0,,0.8197579383850098
17,you awake if you're awake say something say something please,look to explain but happens maybe thing to away,0.0,0.0,0.0,0.0,,0.8064908385276794
20,kept getting louder and louder the silence then i finally,un feltd up something me a bit started to realize,0.0,0.0,0.0,0.0,,0.818051815032959
27,one nursing twenty four hours around the clock at home,work and move to in new hampshireshire,0.0,0.0,0.0,0.0,,0.8107189536094666
28,kind of semi lame at my side and you know,cheering pass donman in westigan it runs up just half,0.0,0.0,0.0,0.0,,0.795356035232544
29,got this very beautiful thin scratch of a surgery incision,smoked cheese salad covered metallic charcoal and at his desk,0.0,0.0,0.0,0.0,,0.8142815232276917
32,wear a short sleeve blouse or a long sleeve blouse,people not being now to take my finalten month exams,0.0,0.0,0.0,0.0,,0.8076987266540527
33,i really started modeling to pay off my college loans,go throughes one half step and what just happened took part,0.0,0.0,0.0,0.0,,0.8007993698120117
34,helmut newton they said you know helmut newton the guy,cross less than lovely american city in newhampa,0.0,0.0,0.0,0.0,,0.8046773076057434
35,dangerous edgy pictures of women and he wants to shoot,names it's called maybe wear better chvard whip,0.0,0.0,0.0,0.0,,0.8050212264060974
38,back in another hospital bed staring at another white ceiling,together and something did uh thousand um and,0.0,0.0,0.0,0.0,,0.777535617351532
39,pregnant which was a real surprise but a happy one,calling at home maybe it's oddly strange people can,0.0,0.0,0.0,0.0,,0.8154904246330261
40,complete bed rest the last trimester of my pregnancy and,you'd funded but this  conflicteous,0.0,0.0,0.0,0.0,,0.7800086736679077
43,friend she used to study english literature so she and,the parked car found one one look we ask me,0.0,0.0,0.0,0.0,,0.8104255795478821
44,explosion sent people flying from their seats my friend jumped,running happening in one time and it it it it just popped,0.0,0.0,0.0,0.0,,0.8347755074501038
47,shia civil war and to see a strong iraqi military,heading along how the mercury man is get about two hundred,0.0,0.0,0.0,0.0,,0.8093123435974121
49,leave baghdad on thursday november twenty third of two thousand,decide to execute for our six entire all eight eight hours,0.0,0.0,0.0,0.0,,0.7933380603790283
52,sunset cars driving after sunset i remember watching the colors,walking near oregon trail all and we go up,0.0,0.0,0.0,0.0,,0.840735912322998
53,thinking about my family back home and their saety later,a day am so i say you immediately join on,0.0,0.0,0.0,0.0,,0.8231998085975647
54,they speak they swallow letters one time a soldier asked,could to went high the mans screaming about five hundred squares,0.0,0.0,0.0,0.0,,0.8283652067184448
63,driving at least a hundred mile per hour or even,see the Russian trail across the united states it one starts about eleven,0.0,0.0,0.0,0.0,,0.8083505630493164
64,hear about a kidnapping almost every day in the news,Cover you' um this excuse guy would just inform paperwork which actually,0.0,0.0,0.0,0.0,,0.7995538115501404
67,freeway all of a sudden i see a nearby chekcpoint,looked seen to pulled down the foto police officer who was driving,0.0,0.0,0.0,0.0,,0.8068774342536926
70,soldiers rushed to help me asking what happened what happened,you concluded my my choices my foot and his hands sit,0.0,0.0,0.0,0.0,,0.8356050252914429
73,enrolled in a state university to get my master's degree,induced die at far all you does the decisions  execution,0.0,0.0,0.0,0.0,,0.8028276562690735
74,losing my new safe home america like i lost baghdad,so that the life seat it man seemed dangerous of the saving attempt,0.0,0.0,0.0,0.0,,0.8099696636199951
75,something different by age thirty i had done most everything,everyone would figure out ummn fifty pounds more,0.0,0.0,0.0,0.0,,0.8201713562011719
77,working with companies like retail banking traffic reporting hazardous waste,as a human whoers turn out everything um everybody,0.0,0.0,0.0,0.0,,0.8123120665550232
78,started consulting and i started taking classes to figure out,People parked on our dog um way tracking the sheer cabin,0.0,0.0,0.0,0.0,,0.8179560899734497
81,wrong way to make art now this makes me extremely,explain that every human humans something thing literally everything,0.0,0.0,0.0,0.0,,0.819732666015625
85,man the artists model starts to undress and i say,Bitmme toddler that was sleeping with her nightly epigenetics,0.0,0.0,0.0,0.0,,0.8070189952850342
86,busily getting out their easels and knowingly getting out sheets,features the guys you know in a cross country a global,0.0,0.0,0.0,0.0,,0.799227774143219
88,going to look different i'm paralyzed what is mine supposed,new eyes in mind and after i started out know out no understanding,0.0,0.0,0.0,0.0833333358168602,,0.8221259713172913
89,no way i'm gonna excel drawing this naked man's essence,jewardish thing cause they want you like know all kinds guards,0.0,0.0,0.0,0.0,,0.8161237835884094
90,start making these hopeless stick figures every forty five seconds,answering that time call for crowds or i say more on,0.0,0.0,0.0,0.0,,0.8149556517601013
91,ever trying anything different for even attempting anything new and,never  get at all now we start diving with therapy,0.0,0.0,0.0,0.0,,0.8112784624099731
92,end of class bob picks one of my gesture drawings,keep your hands and foot game but he pulls,0.0,0.0,0.0,0.0,,0.8201180696487427
93,anything but things at home start to get a little,people who're ready ofgonna feels like my life,0.0,0.0,0.0,0.0,,0.819413959980011
95,new york times business sections and the wall street journal,next time i curious person that was gonna two hours,0.0,0.0,0.0,0.10000000149011612,,0.7919582724571228
97,go back to my normal life and i'm highly suspicious,going i have this all the bubblinging now,0.0,0.0,0.0,0.21052631735801697,,0.8320744037628174
99,big donor cause i was working at harvard business school,white ceiling day are colleges you want go anything you want,0.0,0.0,0.0,0.0,,0.8190208077430725
100,school as a part time student but i'm still consulting,sales rep working on plans and we come completely,0.0,0.0,0.0,0.0,,0.8412516117095947
102,moving fast enough i kept pushing him to move faster,camp hours i'll go up a promise one morning,0.0,0.0,0.0,0.10000000149011612,,0.8421065807342529
105,the process won't allow that you've got to let go,camps and friends like it's like death row for just,0.0,0.0,0.0,0.0,,0.8239797949790955
107,consulting work and even though i'm getting paid a fire,writing the time we haveed thirty more pounds,0.0,0.0,0.0,0.0,,0.8133042454719543
